type,label
http://www.wikidata.org/entity/Q1173065,Album
http://www.wikidata.org/entity/Q11734477,gedenksteen
http://www.wikidata.org/entity/Q11734477,Gedenkstein
http://www.wikidata.org/entity/Q11734477,memorial stone
http://www.wikidata.org/entity/Q11734477,muistokivi
http://www.wikidata.org/entity/Q117531692,creative residency
http://www.wikidata.org/entity/Q11755880,asuinrakennus
http://www.wikidata.org/entity/Q11755880,residential building
http://www.wikidata.org/entity/Q11755880,stanovanjska zgradba
http://www.wikidata.org/entity/Q11755880,Wohngebäude
http://www.wikidata.org/entity/Q11755880,woongebouw
http://www.wikidata.org/entity/Q11755959,gebouw met meerdere verdiepingen
http://www.wikidata.org/entity/Q11755959,kerrostalo
http://www.wikidata.org/entity/Q11755959,mehrstöckiges Gebäude
http://www.wikidata.org/entity/Q11755959,multi-storey urban building
http://www.wikidata.org/entity/Q117842451,double hemisphere world map
http://www.wikidata.org/entity/Q117850,doctrine
http://www.wikidata.org/entity/Q117850,doktrina
http://www.wikidata.org/entity/Q117850,Doktrin
http://www.wikidata.org/entity/Q117850,doktriini
http://www.wikidata.org/entity/Q117850,doctrine
http://www.wikidata.org/entity/Q11801536,krilni oltar
http://www.wikidata.org/entity/Q11801536,vleugelaltaar
http://www.wikidata.org/entity/Q11801536,winged altarpiece
http://www.wikidata.org/entity/Q11801536,Flügelaltar
http://www.wikidata.org/entity/Q11812394,Ensemble
http://www.wikidata.org/entity/Q11812394,teatteri
http://www.wikidata.org/entity/Q11812394,theaterbedrijf
http://www.wikidata.org/entity/Q11812394,theatre company
http://www.wikidata.org/entity/Q1181347,Stal
http://www.wikidata.org/entity/Q1181347,Stal
http://www.wikidata.org/entity/Q1181347,Stal
http://www.wikidata.org/entity/Q1181347,Stal
http://www.wikidata.org/entity/Q1181347,Stal
http://www.wikidata.org/entity/Q11816927,piesn
http://www.wikidata.org/entity/Q1181933,ceiling painting
http://www.wikidata.org/entity/Q1181933,Deckenmalerei
http://www.wikidata.org/entity/Q1181933,kattomaalaus
http://www.wikidata.org/entity/Q1181933,plafondschildering
http://www.wikidata.org/entity/Q1182203,Dedikationsbild
http://www.wikidata.org/entity/Q1182203,Presentation miniature
http://www.wikidata.org/entity/Q11826511,wetenschappelijk werk
http://www.wikidata.org/entity/Q11826511,wissenschaftliche Arbeit
http://www.wikidata.org/entity/Q11826511,tieteellinen teos
http://www.wikidata.org/entity/Q11826511,scientific work
http://www.wikidata.org/entity/Q11835431,gravura
http://www.wikidata.org/entity/Q11835431,gravure
http://www.wikidata.org/entity/Q11835431,kaiverrus
http://www.wikidata.org/entity/Q11835431,Stich
http://www.wikidata.org/entity/Q11835431,engraving
http://www.wikidata.org/entity/Q1185241,list of Mercury-crossing minor planets
http://www.wikidata.org/entity/Q11871393,kiinteistöosakeyhtiö
http://www.wikidata.org/entity/Q11871393,real estate company
http://www.wikidata.org/entity/Q11886456,customs warehouse
http://www.wikidata.org/entity/Q11886456,pakkahuone
http://www.wikidata.org/entity/Q11886456,Pakkahuone
http://www.wikidata.org/entity/Q11886456,Pakkahuone
http://www.wikidata.org/entity/Q11886456,Pakkahuone
http://www.wikidata.org/entity/Q11892640,sauna building
http://www.wikidata.org/entity/Q11892640,saunarakennus
http://www.wikidata.org/entity/Q11892640,saunagebouw
http://www.wikidata.org/entity/Q11895072,Finnish provincial anthems
http://www.wikidata.org/entity/Q11895072,Suomen maakuntalaulu
http://www.wikidata.org/entity/Q11900210,fotografisch werk
http://www.wikidata.org/entity/Q11900210,photographic work
http://www.wikidata.org/entity/Q11900210,valokuvateos
http://www.wikidata.org/entity/Q1191702,constructed writing system
http://www.wikidata.org/entity/Q1191702,geconstrueerd schrift
http://www.wikidata.org/entity/Q1191702,konstruierte Schrift
http://www.wikidata.org/entity/Q1191702,umetna pisava
http://www.wikidata.org/entity/Q1191753,bus depot
http://www.wikidata.org/entity/Q1191753,busremise
http://www.wikidata.org/entity/Q1191753,Busdepot
http://www.wikidata.org/entity/Q1194583,eenakter
http://www.wikidata.org/entity/Q1194583,Einakter
http://www.wikidata.org/entity/Q1194583,one-act play
http://www.wikidata.org/entity/Q1194583,yksinäytöksinen näytelmä
http://www.wikidata.org/entity/Q11946197,Rondalla
http://www.wikidata.org/entity/Q1195942,brandweerkazerne
http://www.wikidata.org/entity/Q1195942,Feuerwehrhaus
http://www.wikidata.org/entity/Q1195942,fire station
http://www.wikidata.org/entity/Q1195942,paloasema
http://www.wikidata.org/entity/Q1196371,Koordinatentransformation
http://www.wikidata.org/entity/Q1196371,coordinates transformation
http://www.wikidata.org/entity/Q1196371,coördinatentransformatie
http://www.wikidata.org/entity/Q1196904,electronic publishing
http://www.wikidata.org/entity/Q1196904,elektronische Edition
http://www.wikidata.org/entity/Q1196904,elektronsko založništvo
http://www.wikidata.org/entity/Q1196904,sähköinen julkaisutoiminta
http://www.wikidata.org/entity/Q1197552,Kaupunkimetsä
http://www.wikidata.org/entity/Q1197552,stadsbos
http://www.wikidata.org/entity/Q1197552,Stadtwald
http://www.wikidata.org/entity/Q1197552,urban forest
http://www.wikidata.org/entity/Q11982370,artist's-home museum
http://www.wikidata.org/entity/Q11982370,taiteilijakotimuseo
http://www.wikidata.org/entity/Q12014132,sokkel
http://www.wikidata.org/entity/Q12014132,pedestal
http://www.wikidata.org/entity/Q12014132,podstavek
http://www.wikidata.org/entity/Q12014132,Postament
http://www.wikidata.org/entity/Q1202402,herenhuis
http://www.wikidata.org/entity/Q1202402,kaupunkipientalo
http://www.wikidata.org/entity/Q1202402,townhouse
http://www.wikidata.org/entity/Q12027715,calendar
http://www.wikidata.org/entity/Q12027715,kalender
http://www.wikidata.org/entity/Q12029081,Brunnen
http://www.wikidata.org/entity/Q12029081,fountain
http://www.wikidata.org/entity/Q12031513,Kritika slov
http://www.wikidata.org/entity/Q12042110,Stahlbrücke
http://www.wikidata.org/entity/Q12042110,stalen brug
http://www.wikidata.org/entity/Q12042110,steel bridge
http://www.wikidata.org/entity/Q12042110,terässilta
http://www.wikidata.org/entity/Q12042203,Abguss
http://www.wikidata.org/entity/Q12042203,cast
http://www.wikidata.org/entity/Q12042203,afgietsel
http://www.wikidata.org/entity/Q12043905,pastel
http://www.wikidata.org/entity/Q12043905,pastel
http://www.wikidata.org/entity/Q12043905,pastel
http://www.wikidata.org/entity/Q12043905,pastellimaalaus
http://www.wikidata.org/entity/Q12043905,Pastellmalerei
http://www.wikidata.org/entity/Q12045520,
http://www.wikidata.org/entity/Q120560,basilica minor
http://www.wikidata.org/entity/Q120560,Basilica minor
http://www.wikidata.org/entity/Q120560,manjša bazilika
http://www.wikidata.org/entity/Q120560,minor basilica
http://www.wikidata.org/entity/Q1207703,jungle gym
http://www.wikidata.org/entity/Q1207703,klimrek
http://www.wikidata.org/entity/Q1207703,kiipeilyteline
http://www.wikidata.org/entity/Q1207703,Klettergerüst
http://www.wikidata.org/entity/Q12089225,mineraalsoort
http://www.wikidata.org/entity/Q12089225,Mineralart
http://www.wikidata.org/entity/Q12089225,mineral species
http://www.wikidata.org/entity/Q1210334,Eisenbahnbrücke
http://www.wikidata.org/entity/Q1210334,railway bridge
http://www.wikidata.org/entity/Q1210334,rautatiesilta
http://www.wikidata.org/entity/Q1210334,spoorbrug
http://www.wikidata.org/entity/Q1210334,železniški most
http://www.wikidata.org/entity/Q12104567,Großwohnsiedlung
http://www.wikidata.org/entity/Q12104567,housing estate
http://www.wikidata.org/entity/Q12104567,wooncomplex
http://www.wikidata.org/entity/Q12106333,dichtbundel
http://www.wikidata.org/entity/Q12106333,runokokoelma
http://www.wikidata.org/entity/Q12106333,poetry collection
http://www.wikidata.org/entity/Q12106333,pesniška zbirka
http://www.wikidata.org/entity/Q12106333,Gedichtsammlung
http://www.wikidata.org/entity/Q12136,bolezen
http://www.wikidata.org/entity/Q12136,disease
http://www.wikidata.org/entity/Q12136,Krankheit
http://www.wikidata.org/entity/Q12136,sairaus
http://www.wikidata.org/entity/Q12136,ziekte
http://www.wikidata.org/entity/Q12139612,list
http://www.wikidata.org/entity/Q12139612,seznam
http://www.wikidata.org/entity/Q12139612,Liste
http://www.wikidata.org/entity/Q12139612,lista
http://www.wikidata.org/entity/Q12139612,lijst
http://www.wikidata.org/entity/Q1221145,dienstwoning
http://www.wikidata.org/entity/Q1221145,Dienstwohnung
http://www.wikidata.org/entity/Q1221145,service apartment
http://www.wikidata.org/entity/Q1221280,folk tale
http://www.wikidata.org/entity/Q1221280,kansansatu
http://www.wikidata.org/entity/Q1221280,Ljudska pravljica
http://www.wikidata.org/entity/Q1221280,Volkserzählung
http://www.wikidata.org/entity/Q1221280,volksverhaal
http://www.wikidata.org/entity/Q1224889,digital edition
http://www.wikidata.org/entity/Q1224889,digitale editie
http://www.wikidata.org/entity/Q1224889,digitale Edition
http://www.wikidata.org/entity/Q1224889,digitalna izdaja
http://www.wikidata.org/entity/Q12280,Brücke
http://www.wikidata.org/entity/Q12280,silta
http://www.wikidata.org/entity/Q12280,most
http://www.wikidata.org/entity/Q12280,brug
http://www.wikidata.org/entity/Q12280,bridge
http://www.wikidata.org/entity/Q1228895,discotheek
http://www.wikidata.org/entity/Q1228895,discothèque
http://www.wikidata.org/entity/Q1228895,disko
http://www.wikidata.org/entity/Q1228895,Diskothek
http://www.wikidata.org/entity/Q12292478,estate
http://www.wikidata.org/entity/Q12292478,Gutshof
http://www.wikidata.org/entity/Q12292478,landgoed
http://www.wikidata.org/entity/Q1230677,Durchhaus
http://www.wikidata.org/entity/Q12310958,specialist book
http://www.wikidata.org/entity/Q12310958,Fachbuch
http://www.wikidata.org/entity/Q1232589,Nachbildung
http://www.wikidata.org/entity/Q1232589,replica
http://www.wikidata.org/entity/Q1232589,replica
http://www.wikidata.org/entity/Q1232589,replika
http://www.wikidata.org/entity/Q12343820,različica
http://www.wikidata.org/entity/Q12343820,version
http://www.wikidata.org/entity/Q12343820,Version
http://www.wikidata.org/entity/Q1236680,Gentlemen’s Club
http://www.wikidata.org/entity/Q1236680,gentlemen's club
http://www.wikidata.org/entity/Q1236680,gentlemen's club
http://www.wikidata.org/entity/Q123705,buurt of wijk
http://www.wikidata.org/entity/Q123705,naapurusto
http://www.wikidata.org/entity/Q123705,neighborhood
http://www.wikidata.org/entity/Q123705,Ortsteil
http://www.wikidata.org/entity/Q123705,soseska
http://www.wikidata.org/entity/Q1238720,Band
http://www.wikidata.org/entity/Q1238720,volume
http://www.wikidata.org/entity/Q1238720,volume
http://www.wikidata.org/entity/Q1238720,volyymi
http://www.wikidata.org/entity/Q1238720,zvezek
http://www.wikidata.org/entity/Q1241568,Soldatenfriedhof
http://www.wikidata.org/entity/Q1241568,vojaško pokopališče
http://www.wikidata.org/entity/Q1241568,militaire begraafplaats
http://www.wikidata.org/entity/Q1241568,military cemetery
http://www.wikidata.org/entity/Q1241568,sankarihauta
http://www.wikidata.org/entity/Q1244442,koulurakennus
http://www.wikidata.org/entity/Q1244442,school building
http://www.wikidata.org/entity/Q1244442,schoolgebouw
http://www.wikidata.org/entity/Q1244442,Schulgebäude
http://www.wikidata.org/entity/Q12497663,psalm
http://www.wikidata.org/entity/Q12497663,psalm
http://www.wikidata.org/entity/Q12497663,Psalm
http://www.wikidata.org/entity/Q1251403,alley
http://www.wikidata.org/entity/Q1251403,Gasse
http://www.wikidata.org/entity/Q1251403,kuja
http://www.wikidata.org/entity/Q1251403,steeg
http://www.wikidata.org/entity/Q12516,Piramida
http://www.wikidata.org/entity/Q12516,pyramidi
http://www.wikidata.org/entity/Q12516,Pyramide
http://www.wikidata.org/entity/Q12516,pyramid
http://www.wikidata.org/entity/Q12516,piramide
http://www.wikidata.org/entity/Q12518,stolp
http://www.wikidata.org/entity/Q12518,toren
http://www.wikidata.org/entity/Q12518,torni
http://www.wikidata.org/entity/Q12518,tower
http://www.wikidata.org/entity/Q12518,Turm
http://www.wikidata.org/entity/Q125191,fotografija
http://www.wikidata.org/entity/Q125191,valokuva
http://www.wikidata.org/entity/Q125191,photograph
http://www.wikidata.org/entity/Q125191,Fotografie
http://www.wikidata.org/entity/Q125191,foto
http://www.wikidata.org/entity/Q12537,console
http://www.wikidata.org/entity/Q12537,corbel
http://www.wikidata.org/entity/Q12537,Konsole
http://www.wikidata.org/entity/Q12537,konzola
http://www.wikidata.org/entity/Q1254933,astronomical observatory
http://www.wikidata.org/entity/Q1254933,astronomisch observatorium
http://www.wikidata.org/entity/Q1254933,Sternwarte
http://www.wikidata.org/entity/Q1254933,tähtitorni
http://www.wikidata.org/entity/Q1255669,dramatic poem
http://www.wikidata.org/entity/Q1255669,Dramatisches Gedicht
http://www.wikidata.org/entity/Q12573007,steensculptuur
http://www.wikidata.org/entity/Q12573007,stone sculpture
http://www.wikidata.org/entity/Q12573007,Steinskulptur
http://www.wikidata.org/entity/Q1259759,minisarja
http://www.wikidata.org/entity/Q1259759,miniserie
http://www.wikidata.org/entity/Q1259759,Miniserie
http://www.wikidata.org/entity/Q1259759,miniseries
http://www.wikidata.org/entity/Q1260812,Druckermarke
http://www.wikidata.org/entity/Q1260812,drukkersmerk
http://www.wikidata.org/entity/Q1260812,printer's mark
http://www.wikidata.org/entity/Q1260965,printing plate
http://www.wikidata.org/entity/Q1260965,painolaatta
http://www.wikidata.org/entity/Q1260965,Druckplatte
http://www.wikidata.org/entity/Q1260965,drukplaat
http://www.wikidata.org/entity/Q1261026,drukwerk
http://www.wikidata.org/entity/Q1261026,painotuote
http://www.wikidata.org/entity/Q1261026,printed matter
http://www.wikidata.org/entity/Q1261026,tiskano gradivo
http://www.wikidata.org/entity/Q1261026,Druckerzeugnis
http://www.wikidata.org/entity/Q1263068,Dublette
http://www.wikidata.org/entity/Q1263068,duplicaat
http://www.wikidata.org/entity/Q1263068,duplicate entry
http://www.wikidata.org/entity/Q1263068,kaksoiskappale
http://www.wikidata.org/entity/Q1263068,podvojen vnos
http://www.wikidata.org/entity/Q12661150,slopno znamenje
http://www.wikidata.org/entity/Q12661150,zuilkapel
http://www.wikidata.org/entity/Q12661150,shrine
http://www.wikidata.org/entity/Q12661150,Bildstock
http://www.wikidata.org/entity/Q1266946,opinnäytetyö
http://www.wikidata.org/entity/Q1266946,scriptie
http://www.wikidata.org/entity/Q1266946,Studienabschlussarbeit
http://www.wikidata.org/entity/Q1266946,thesis
http://www.wikidata.org/entity/Q12673554,spirit drink
http://www.wikidata.org/entity/Q12673554,Spirituose
http://www.wikidata.org/entity/Q12673554,sterkedrank
http://www.wikidata.org/entity/Q12673554,väkevä alkoholijuoma
http://www.wikidata.org/entity/Q126807,vrtec
http://www.wikidata.org/entity/Q126807,kleuterschool
http://www.wikidata.org/entity/Q126807,Kindergarten
http://www.wikidata.org/entity/Q126807,esikoulu
http://www.wikidata.org/entity/Q126807,kindergarten
http://www.wikidata.org/entity/Q12765855,philosophical work
http://www.wikidata.org/entity/Q12765855,philosophisches Werk
http://www.wikidata.org/entity/Q1277575,Briefwechsel
http://www.wikidata.org/entity/Q1277575,correspondence
http://www.wikidata.org/entity/Q1277575,correspondentie
http://www.wikidata.org/entity/Q1277575,kirjeenvaihto
http://www.wikidata.org/entity/Q1277575,Korespondenca
http://www.wikidata.org/entity/Q12778935,
http://www.wikidata.org/entity/Q12783,Englischer Landschaftsgarten
http://www.wikidata.org/entity/Q12783,Maisemapuutarha
http://www.wikidata.org/entity/Q12783,English garden
http://www.wikidata.org/entity/Q12783,Engelse tuin
http://www.wikidata.org/entity/Q12783,Angleški park
http://www.wikidata.org/entity/Q1278452,poliptih
http://www.wikidata.org/entity/Q1278452,polyptiek
http://www.wikidata.org/entity/Q1278452,polyptych
http://www.wikidata.org/entity/Q1278452,Polyptychon
http://www.wikidata.org/entity/Q1278452,Polyptyykki
http://www.wikidata.org/entity/Q1278791,anarchistische Strömung
http://www.wikidata.org/entity/Q1278791,anarchist school of thought
http://www.wikidata.org/entity/Q1279564,zbirka kratkih zgodb
http://www.wikidata.org/entity/Q1279564,Sammlung von Kurzgeschichten
http://www.wikidata.org/entity/Q1279564,verhalenbundel
http://www.wikidata.org/entity/Q1279564,novellikokoelma
http://www.wikidata.org/entity/Q1279564,short story collection
http://www.wikidata.org/entity/Q12799318,Povest
http://www.wikidata.org/entity/Q12799318,povest
http://www.wikidata.org/entity/Q12799318,short novel
